Source;Scrittori;Message Size;Time;Provenance
client1;2;4096;175994;LAN
client0;2;4096;169750;LAN
client1;2;4096;171179;LAN
client1;2;4096;155783;LAN
client0;2;4096;161331;LAN
client0;2;4096;157328;LAN
client1;2;4096;156067;LAN
client0;2;4096;141951;LAN
client1;2;4096;145683;LAN
client1;2;4096;131357;LAN
client0;2;4096;137460;LAN
client0;2;4096;125214;LAN
client1;2;4096;129999;LAN
client0;2;4096;119174;LAN
client1;2;4096;123014;LAN
client0;2;4096;106318;LAN
client1;2;4096;112019;LAN
client1;2;4096;99124;LAN
client0;2;4096;102923;LAN
client0;2;4096;88969;LAN
client1;2;4096;95828;LAN
client0;2;4096;81666;LAN
client1;2;4096;84729;LAN
client0;2;4096;78832;LAN
client1;2;4096;79811;LAN
client0;2;4096;71491;LAN
client1;2;4096;69499;LAN
client0;2;4096;55169;LAN
client1;2;4096;58278;LAN
client0;2;4096;51246;LAN
client1;2;4096;49688;LAN
client0;2;4096;38152;LAN
client1;2;4096;40219;LAN
client1;2;16384;47728;LAN
client0;2;16384;112847;LAN
client1;2;16384;70273;LAN
client0;2;16384;164378;LAN
client1;2;16384;88355;LAN
client0;2;16384;260295;LAN
client0;2;16384;82916;LAN
client1;2;16384;168371;LAN
client1;2;16384;73165;LAN
client0;2;16384;138793;LAN
client1;2;16384;61563;LAN
client0;2;16384;152730;LAN
client1;2;16384;55422;LAN
client0;2;16384;153536;LAN
client1;2;16384;73811;LAN
client0;2;16384;133779;LAN
client0;2;16384;1270423;LAN
client1;2;16384;1414489;LAN
client0;2;16384;938459;LAN
client1;2;16384;1010504;LAN
client0;2;16384;599222;LAN
client1;2;16384;605390;LAN
client0;2;16384;206272;LAN
client1;2;16384;223469;LAN
client1;2;16384;357694;LAN
client0;2;16384;359162;LAN
client1;2;16384;72338;LAN
client0;2;16384;166612;LAN
client1;2;16384;233321;LAN
client0;2;16384;326906;LAN
client1;2;16384;227318;LAN
client0;2;16384;288590;LAN
client1;2;16384;217644;LAN
client0;2;16384;281185;LAN
client1;2;16384;215484;LAN
client0;2;16384;304639;LAN
client1;2;16384;198174;LAN
client0;2;16384;291244;LAN
client1;2;16384;69400;LAN
client0;2;16384;133023;LAN
client1;2;16384;188617;LAN
client0;2;16384;283443;LAN
client1;2;16384;171145;LAN
client0;2;16384;276353;LAN
client0;2;16384;164791;LAN
client1;2;16384;256843;LAN
client0;2;16384;160466;LAN
client1;2;16384;233644;LAN
client1;2;16384;148658;LAN
client0;2;16384;258000;LAN
client1;2;16384;67958;LAN
client0;2;16384;132735;LAN
client1;2;16384;132239;LAN
client0;2;16384;228291;LAN
client0;2;16384;121777;LAN
client1;2;16384;223644;LAN
client1;2;16384;112986;LAN
client0;2;16384;185372;LAN
client0;2;16384;106755;LAN
client1;2;16384;172694;LAN
client1;2;16384;98388;LAN
client0;2;16384;189161;LAN
client1;2;16384;72296;LAN
client0;2;16384;181695;LAN
client1;2;16384;85781;LAN
client0;2;16384;168842;LAN
client1;2;16384;71579;LAN
client0;2;16384;136632;LAN
client1;2;16384;63179;LAN
client0;2;16384;161054;LAN
client1;2;16384;68053;LAN
client0;2;16384;124148;LAN
client1;2;16384;55838;LAN
client0;2;16384;156161;LAN
client1;2;16384;42512;LAN
client0;2;16384;130533;LAN
client1;2;16384;388707;LAN
client0;2;16384;388032;LAN
client1;2;16384;40667;LAN
client0;2;16384;123491;LAN
client1;2;16384;262056;LAN
client0;2;16384;346056;LAN
client0;2;16384;248064;LAN
client1;2;16384;341882;LAN
client1;2;16384;242802;LAN
client0;2;16384;312497;LAN
client1;2;16384;70834;LAN
client0;2;16384;133923;LAN
client1;2;16384;226740;LAN
client0;2;16384;239166;LAN
client0;2;16384;218544;LAN
client1;2;16384;282506;LAN
client1;2;16384;208287;LAN
client0;2;16384;270935;LAN
client1;2;16384;198863;LAN
client0;2;16384;296807;LAN
client0;2;16384;200391;LAN
client1;2;16384;290149;LAN
client1;2;16384;70030;LAN
client0;2;16384;169323;LAN
client1;2;65356;304951;LAN
client0;2;65356;552729;LAN
client1;2;65356;227986;LAN
client0;2;65356;416524;LAN
client0;2;65356;308259;LAN
client1;2;65356;508016;LAN
client1;2;65356;297806;LAN
client0;2;65356;482813;LAN
client0;2;65356;350562;LAN
client1;2;65356;599828;LAN
client1;2;65356;325370;LAN
client0;2;65356;610577;LAN
client1;2;65356;361139;LAN
client0;2;65356;553004;LAN
client1;2;65356;259739;LAN
client0;2;65356;471927;LAN
client1;2;65356;153582;LAN
client0;2;65356;363616;LAN
client1;2;65356;175071;LAN
client0;2;65356;377131;LAN
client0;2;65356;244520;LAN
client1;2;65356;425880;LAN
client0;2;65356;231083;LAN
client1;2;65356;420637;LAN
client0;2;65356;193606;LAN
client1;2;65356;508471;LAN
client0;2;65356;179873;LAN
client1;2;65356;389841;LAN
client0;2;65356;221216;LAN
client1;2;65356;430070;LAN
client0;2;65356;175383;LAN
client1;2;65356;319784;LAN
client0;2;65356;265858;LAN
client1;2;65356;442618;LAN
client0;2;65356;227167;LAN
client1;2;65356;418106;LAN
client1;2;65356;205963;LAN
client0;2;65356;387384;LAN
client0;2;65356;211918;LAN
client1;2;65356;389824;LAN
client1;2;65356;193077;LAN
client0;2;65356;368606;LAN
client0;2;65356;187715;LAN
client1;2;65356;402503;LAN
client0;2;65356;215904;LAN
client1;2;65356;425429;LAN
client0;2;65356;327252;LAN
client1;2;65356;477212;LAN
client0;2;65356;243606;LAN
client1;2;65356;434145;LAN
client0;2;65356;309394;LAN
client1;2;65356;595897;LAN
client0;2;65356;247849;LAN
client1;2;65356;443344;LAN
client1;2;65356;207266;LAN
client0;2;65356;389687;LAN
client0;2;65356;253172;LAN
client1;2;65356;411356;LAN
client0;2;65356;224536;LAN
client1;2;65356;379343;LAN
client0;2;65356;189834;LAN
client1;2;65356;394814;LAN
client0;2;65356;183421;LAN
client1;2;65356;385435;LAN
client0;2;65356;292297;LAN
client1;2;65356;430972;LAN
client1;2;65356;220970;LAN
client0;2;65356;426761;LAN
client0;2;65356;122351;LAN
client1;2;65356;338340;LAN
client1;2;65356;200471;LAN
client0;2;65356;338872;LAN
client1;2;65356;156612;LAN
client0;2;65356;392906;LAN
client0;2;65356;194666;LAN
client1;2;65356;396298;LAN
client1;2;65356;238810;LAN
client0;2;65356;417237;LAN
client0;2;65356;250233;LAN
client1;2;65356;427775;LAN
client1;2;65356;179537;LAN
client0;2;65356;374991;LAN
client1;2;65356;195476;LAN
client0;2;65356;389686;LAN
client0;2;65356;156056;LAN
client1;2;65356;377293;LAN
client0;2;65356;208156;LAN
client1;2;65356;397721;LAN
client0;2;65356;253898;LAN
client1;2;65356;437258;LAN
client1;2;65356;202142;LAN
client0;2;65356;371141;LAN
client1;2;65356;13702801;LAN
client0;2;65356;13921904;LAN
client1;2;65356;13633799;LAN
client0;2;65356;13835966;LAN
client1;2;65356;13536614;LAN
client0;2;65356;13739287;LAN
client1;2;65356;13425595;LAN
client0;2;65356;13620599;LAN
client2;4;4;24594;LAN
client3;4;4;7847;LAN
client1;4;4;7838;LAN
client0;4;4;9641;LAN
client2;4;4;128233;LAN
client1;4;4;112253;LAN
client3;4;4;111456;LAN
client0;4;4;112733;LAN
client3;4;4;98495;LAN
client2;4;4;117559;LAN
client1;4;4;100392;LAN
client0;4;4;100462;LAN
client3;4;4;90083;LAN
client1;4;4;90094;LAN
client2;4;4;110971;LAN
client0;4;4;92821;LAN
client1;4;4;85434;LAN
client3;4;4;86435;LAN
client0;4;4;88546;LAN
client2;4;4;104371;LAN
client0;4;4;80078;LAN
client3;4;4;78211;LAN
client1;4;4;78225;LAN
client2;4;4;95509;LAN
client2;4;4;9915;LAN
client1;4;4;12882;LAN
client3;4;4;12964;LAN
client0;4;4;15182;LAN
client3;4;4;429114;LAN
client0;4;4;428388;LAN
client1;4;4;428351;LAN
client2;4;4;446383;LAN
client1;4;4;51374;LAN
client3;4;4;51360;LAN
client0;4;4;52100;LAN
client2;4;4;68220;LAN
client3;4;4;45349;LAN
client0;4;4;46566;LAN
client1;4;4;43877;LAN
client2;4;4;61965;LAN
client2;4;4;8548;LAN
client0;4;4;8245;LAN
client1;4;4;8102;LAN
client3;4;4;8102;LAN
client3;4;4;29028;LAN
client0;4;4;29556;LAN
client1;4;4;30639;LAN
client2;4;4;47463;LAN
client2;4;4;14304;LAN
client1;4;4;8157;LAN
client0;4;4;9494;LAN
client3;4;4;10771;LAN
client2;4;4;24172;LAN
client1;4;4;8146;LAN
client0;4;4;8206;LAN
client3;4;4;8660;LAN
client2;4;4;20170;LAN
client0;4;4;9234;LAN
client3;4;4;7923;LAN
client1;4;4;8452;LAN
client3;4;4;343320;LAN
client0;4;4;343156;LAN
client2;4;4;361714;LAN
client1;4;4;340689;LAN
client3;4;4;351480;LAN
client1;4;4;353523;LAN
client2;4;4;369093;LAN
client0;4;4;355476;LAN
client1;4;4;340913;LAN
client0;4;4;343964;LAN
client3;4;4;340250;LAN
client2;4;4;361578;LAN
client1;4;4;12552;LAN
client3;4;4;11965;LAN
client2;4;4;28559;LAN
client0;4;4;15189;LAN
client2;4;4;223841;LAN
client1;4;4;205706;LAN
client3;4;4;205793;LAN
client0;4;4;205400;LAN
client2;4;4;213768;LAN
client1;4;4;194139;LAN
client3;4;4;195113;LAN
client0;4;4;195100;LAN
client2;4;4;205153;LAN
client0;4;4;190179;LAN
client3;4;4;187483;LAN
client1;4;4;184546;LAN
client2;4;4;11005;LAN
client0;4;4;8493;LAN
client1;4;4;5921;LAN
client3;4;4;9819;LAN
client3;4;4;174549;LAN
client2;4;4;191305;LAN
client0;4;4;176704;LAN
client1;4;4;173989;LAN
client1;4;4;13352;LAN
client3;4;4;13273;LAN
client0;4;4;15624;LAN
client2;4;4;29901;LAN
client3;4;4;156541;LAN
client1;4;4;154119;LAN
client2;4;4;171404;LAN
client0;4;4;157689;LAN
client0;4;4;147981;LAN
client1;4;4;145790;LAN
client2;4;4;162249;LAN
client3;4;4;144574;LAN
client2;4;4;152826;LAN
client1;4;4;135256;LAN
client3;4;4;136334;LAN
client0;4;4;136555;LAN
client2;4;4;14663;LAN
client3;4;4;7183;LAN
client1;4;4;8320;LAN
client0;4;4;7759;LAN
client1;4;4;119894;LAN
client3;4;4;120720;LAN
client0;4;4;122884;LAN
client2;4;4;137531;LAN
client3;4;4;12563;LAN
client1;4;4;10510;LAN
client0;4;4;15880;LAN
client2;4;4;30878;LAN
client0;4;4;102736;LAN
client2;4;4;115533;LAN
client3;4;4;102176;LAN
client1;4;4;102152;LAN
client0;4;4;93577;LAN
client3;4;4;92166;LAN
client1;4;4;92198;LAN
client2;4;4;109649;LAN
client0;4;4;88372;LAN
client3;4;4;84030;LAN
client1;4;4;86492;LAN
client2;4;4;103330;LAN
client0;4;4;82129;LAN
client2;4;4;98264;LAN
client1;4;4;80883;LAN
client3;4;4;80057;LAN
client1;4;4;69961;LAN
client2;4;4;85343;LAN
client0;4;4;71115;LAN
client3;4;4;69977;LAN
client3;4;4;18745;LAN
client0;4;4;21569;LAN
client2;4;4;33334;LAN
client1;4;4;18113;LAN
client3;4;4;51084;LAN
client0;4;4;54614;LAN
client1;4;4;51103;LAN
client2;4;4;70588;LAN
client0;4;4;89442;LAN
client1;4;4;88206;LAN
client2;4;4;105552;LAN
client3;4;4;89419;LAN
client3;4;4;36066;LAN
client1;4;4;36149;LAN
client0;4;4;38288;LAN
client2;4;4;54008;LAN
client0;4;4;32181;LAN
client2;4;4;45888;LAN
client1;4;4;28629;LAN
client3;4;4;27446;LAN
client0;4;4;21331;LAN
client2;4;4;35571;LAN
client3;4;4;23186;LAN
client1;4;4;23976;LAN
client1;4;4;11216;LAN
client0;4;4;15208;LAN
client3;4;4;10558;LAN
client2;4;4;26852;LAN
client1;4;4;375372;LAN
client2;4;4;392601;LAN
client3;4;4;376896;LAN
client0;4;4;378153;LAN
client0;4;4;365368;LAN
client2;4;4;377518;LAN
client3;4;4;363951;LAN
client1;4;4;360354;LAN
client0;4;4;352490;LAN
client1;4;4;350268;LAN
client3;4;4;351426;LAN
client2;4;4;365363;LAN
client1;4;4;220223;LAN
client2;4;4;237507;LAN
client3;4;4;221365;LAN
client0;4;4;222691;LAN
client2;4;4;228824;LAN
client1;4;4;213204;LAN
client0;4;4;216711;LAN
client3;4;4;214544;LAN
client3;4;4;12675;LAN
client2;4;4;27138;LAN
client0;4;4;14991;LAN
client1;4;4;11403;LAN
client2;4;4;209792;LAN
client3;4;4;196388;LAN
client0;4;4;195935;LAN
client1;4;4;211497;LAN
client3;4;16;9945;LAN
client2;4;16;7222;LAN
client1;4;16;8140;LAN
client0;4;16;9150;LAN
client2;4;16;10904;LAN
client0;4;16;9226;LAN
client3;4;16;9606;LAN
client1;4;16;7312;LAN
client2;4;16;194136;LAN
client0;4;16;188198;LAN
client1;4;16;189245;LAN
client3;4;16;193858;LAN
client1;4;16;188653;LAN
client0;4;16;183243;LAN
client2;4;16;189595;LAN
client3;4;16;188441;LAN
client3;4;16;178015;LAN
client0;4;16;171201;LAN
client1;4;16;176191;LAN
client2;4;16;177360;LAN
client0;4;16;166169;LAN
client1;4;16;166967;LAN
client3;4;16;167463;LAN
client2;4;16;167925;LAN
client2;4;16;19851;LAN
client0;4;16;16358;LAN
client1;4;16;17169;LAN
client3;4;16;23016;LAN
client2;4;16;46426;LAN
client0;4;16;40070;LAN
client3;4;16;48612;LAN
client1;4;16;40888;LAN
client0;4;16;139517;LAN
client3;4;16;145458;LAN
client2;4;16;142747;LAN
client1;4;16;139242;LAN
client3;4;16;137748;LAN
client2;4;16;135091;LAN
client0;4;16;133683;LAN
client1;4;16;133704;LAN
client1;4;16;124769;LAN
client2;4;16;125927;LAN
client3;4;16;125773;LAN
client0;4;16;119837;LAN
client0;4;16;115849;LAN
client3;4;16;119753;LAN
client1;4;16;113170;LAN
client2;4;16;117602;LAN
client0;4;16;11765;LAN
client2;4;16;14108;LAN
client1;4;16;13192;LAN
client3;4;16;14383;LAN
client0;4;16;44242;LAN
client2;4;16;48484;LAN
client1;4;16;47587;LAN
client3;4;16;48465;LAN
client1;4;16;91556;LAN
client2;4;16;92494;LAN
client0;4;16;88359;LAN
client3;4;16;93052;LAN
client0;4;16;82362;LAN
client3;4;16;85635;LAN
client2;4;16;85805;LAN
client1;4;16;85012;LAN
client2;4;16;77724;LAN
client3;4;16;78276;LAN
client0;4;16;75529;LAN
client1;4;16;76832;LAN
client0;4;16;64751;LAN
client1;4;16;65611;LAN
client3;4;16;67084;LAN
client2;4;16;66669;LAN
client0;4;16;12999;LAN
client1;4;16;9396;LAN
client3;4;16;14050;LAN
client2;4;16;14955;LAN
client2;4;16;50598;LAN
client3;4;16;52773;LAN
client0;4;16;48057;LAN
client1;4;16;49693;LAN
client1;4;16;39796;LAN
client0;4;16;39042;LAN
client2;4;16;40709;LAN
client3;4;16;39497;LAN
client2;4;16;31222;LAN
client1;4;16;30310;LAN
client0;4;16;29667;LAN
client3;4;16;31614;LAN
client2;4;16;23132;LAN
client0;4;16;21517;LAN
client1;4;16;22327;LAN
client3;4;16;22204;LAN
client3;4;16;16921;LAN
client1;4;16;13699;LAN
client2;4;16;16135;LAN
client0;4;16;10720;LAN
client3;4;16;9047;LAN
client2;4;16;8157;LAN
client0;4;16;8367;LAN
client1;4;16;8525;LAN
client2;4;16;46274;LAN
client1;4;16;42610;LAN
client0;4;16;41801;LAN
client3;4;16;47225;LAN
client3;4;16;235512;LAN
client2;4;16;235922;LAN
client0;4;16;232219;LAN
client1;4;16;232914;LAN
client0;4;16;347755;LAN
client2;4;16;349448;LAN
client3;4;16;350558;LAN
client1;4;16;348013;LAN
client2;4;16;219244;LAN
client1;4;16;213782;LAN
client3;4;16;221980;LAN
client0;4;16;214731;LAN
client3;4;16;214077;LAN
client1;4;16;212014;LAN
client0;4;16;210056;LAN
client2;4;16;212991;LAN
client2;4;16;12378;LAN
client1;4;16;11457;LAN
client3;4;16;13776;LAN
client0;4;16;10776;LAN
client3;4;16;49032;LAN
client1;4;16;46352;LAN
client2;4;16;47889;LAN
client0;4;16;44475;LAN
client3;4;16;191745;LAN
client1;4;16;187384;LAN
client2;4;16;189112;LAN
client0;4;16;187411;LAN
client3;4;16;181627;LAN
client0;4;16;176936;LAN
client2;4;16;180119;LAN
client1;4;16;177150;LAN
client2;4;16;168620;LAN
client1;4;16;167710;LAN
client0;4;16;164153;LAN
client3;4;16;169095;LAN
client3;4;16;163178;LAN
client1;4;16;158386;LAN
client0;4;16;158745;LAN
client2;4;16;160629;LAN
client2;4;16;16350;LAN
client1;4;16;14149;LAN
client3;4;16;17926;LAN
client0;4;16;14300;LAN
client0;4;16;47136;LAN
client1;4;16;47904;LAN
client2;4;16;48846;LAN
client3;4;16;50747;LAN
client2;4;16;136920;LAN
client1;4;16;135977;LAN
client3;4;16;137327;LAN
client0;4;16;135307;LAN
client1;4;16;125490;LAN
client0;4;16;123265;LAN
client3;4;16;128946;LAN
client2;4;16;126685;LAN
client3;4;16;117439;LAN
client0;4;16;116060;LAN
client1;4;16;116813;LAN
client2;4;16;117756;LAN
client3;4;16;7456;LAN
client1;4;16;6956;LAN
client2;4;16;9371;LAN
client0;4;16;7713;LAN
client2;4;16;15862;LAN
client1;4;16;14129;LAN
client0;4;16;14227;LAN
client3;4;16;18873;LAN
client0;4;16;47857;LAN
client1;4;16;47757;LAN
client2;4;16;50858;LAN
client3;4;16;53597;LAN
client0;4;16;81329;LAN
client2;4;16;83348;LAN
client3;4;16;86090;LAN
client1;4;16;81680;LAN
client0;4;16;74632;LAN
client1;4;16;74508;LAN
client2;4;16;76388;LAN
client3;4;16;79119;LAN
client0;4;16;66891;LAN
client1;4;16;67683;LAN
client2;4;16;68674;LAN
client3;4;16;69078;LAN
client1;4;16;56990;LAN
client3;4;16;61433;LAN
client0;4;16;57130;LAN
client2;4;16;58938;LAN
client3;4;16;18369;LAN
client1;4;16;14590;LAN
client2;4;16;16156;LAN
client0;4;16;14333;LAN
client0;4;16;43336;LAN
client2;4;16;44985;LAN
client3;4;16;46948;LAN
client1;4;16;43607;LAN
client0;4;64;11904;LAN
client1;4;64;11456;LAN
client3;4;64;11101;LAN
client2;4;64;12650;LAN
client3;4;64;91435;LAN
client1;4;64;108862;LAN
client2;4;64;92233;LAN
client0;4;64;106750;LAN
client1;4;64;98331;LAN
client0;4;64;98331;LAN
client2;4;64;81384;LAN
client3;4;64;84345;LAN
client3;4;64;71590;LAN
client1;4;64;89812;LAN
client0;4;64;89224;LAN
client2;4;64;71676;LAN
client2;4;64;67822;LAN
client3;4;64;67831;LAN
client0;4;64;85350;LAN
client1;4;64;84803;LAN
client3;4;64;61070;LAN
client0;4;64;76665;LAN
client1;4;64;77734;LAN
client2;4;64;59287;LAN
client1;4;64;16404;LAN
client0;4;64;16678;LAN
client3;4;64;10823;LAN
client2;4;64;11899;LAN
client0;4;64;57159;LAN
client1;4;64;57325;LAN
client3;4;64;39082;LAN
client2;4;64;39422;LAN
client3;4;64;32200;LAN
client0;4;64;47866;LAN
client1;4;64;48775;LAN
client2;4;64;33218;LAN
client2;4;64;22467;LAN
client1;4;64;42002;LAN
client0;4;64;41480;LAN
client3;4;64;22690;LAN
client2;4;64;17267;LAN
client0;4;64;32497;LAN
client3;4;64;15343;LAN
client1;4;64;32004;LAN
client0;4;64;24347;LAN
client3;4;64;8497;LAN
client2;4;64;9136;LAN
client1;4;64;25002;LAN
client0;4;64;9885;LAN
client1;4;64;9871;LAN
client2;4;64;9899;LAN
client3;4;64;9073;LAN
client3;4;64;357793;LAN
client2;4;64;357840;LAN
client0;4;64;375717;LAN
client1;4;64;377639;LAN
client2;4;64;325211;LAN
client1;4;64;342224;LAN
client0;4;64;342055;LAN
client3;4;64;322956;LAN
client2;4;64;340637;LAN
client1;4;64;358796;LAN
client0;4;64;358986;LAN
client3;4;64;339652;LAN
client3;4;64;210502;LAN
client2;4;64;210088;LAN
client0;4;64;226054;LAN
client1;4;64;226070;LAN
client1;4;64;141356;LAN
client2;4;64;123177;LAN
client0;4;64;140053;LAN
client3;4;64;123918;LAN
client1;4;64;15785;LAN
client0;4;64;15486;LAN
client2;4;64;13986;LAN
client3;4;64;13870;LAN
client1;4;64;201326;LAN
client0;4;64;200166;LAN
client3;4;64;186456;LAN
client2;4;64;186734;LAN
client0;4;64;118771;LAN
client1;4;64;119375;LAN
client2;4;64;104907;LAN
client3;4;64;105363;LAN
client1;4;64;11770;LAN
client0;4;64;13780;LAN
client2;4;64;8157;LAN
client3;4;64;8892;LAN
client0;4;64;179796;LAN
client1;4;64;178292;LAN
client2;4;64;162015;LAN
client3;4;64;162086;LAN
client2;4;64;125322;LAN
client1;4;64;142966;LAN
client0;4;64;142639;LAN
client3;4;64;124876;LAN
client0;4;64;15701;LAN
client1;4;64;15571;LAN
client3;4;64;9550;LAN
client2;4;64;9663;LAN
client3;4;64;133826;LAN
client1;4;64;149782;LAN
client0;4;64;150394;LAN
client2;4;64;134157;LAN
client3;4;64;129582;LAN
client0;4;64;140965;LAN
client1;4;64;143234;LAN
client2;4;64;128963;LAN
client1;4;64;11923;LAN
client0;4;64;11405;LAN
client2;4;64;7880;LAN
client3;4;64;8487;LAN
client2;4;64;107568;LAN
client3;4;64;107455;LAN
client1;4;64;124091;LAN
client0;4;64;124094;LAN
client0;4;64;118819;LAN
client2;4;64;103079;LAN
client1;4;64;119549;LAN
client3;4;64;104516;LAN
client1;4;64;13295;LAN
client0;4;64;12450;LAN
client2;4;64;8765;LAN
client3;4;64;8779;LAN
client2;4;64;85431;LAN
client1;4;64;97267;LAN
client3;4;64;85473;LAN
client0;4;64;95857;LAN
client3;4;64;77539;LAN
client2;4;64;78286;LAN
client0;4;64;93288;LAN
client1;4;64;93750;LAN
client2;4;64;65665;LAN
client0;4;64;80667;LAN
client3;4;64;65087;LAN
client1;4;64;80624;LAN
client0;4;64;71234;LAN
client3;4;64;59045;LAN
client1;4;64;72670;LAN
client2;4;64;57782;LAN
client0;4;64;66749;LAN
client3;4;64;51201;LAN
client1;4;64;68747;LAN
client2;4;64;52169;LAN
client1;4;64;17331;LAN
client0;4;64;17174;LAN
client2;4;64;11381;LAN
client3;4;64;12152;LAN
client1;4;64;46204;LAN
client2;4;64;32931;LAN
client0;4;64;44931;LAN
client3;4;64;32969;LAN
client3;4;64;24093;LAN
client0;4;64;38646;LAN
client2;4;64;24149;LAN
client1;4;64;38695;LAN
client0;4;64;31036;LAN
client2;4;64;17647;LAN
client3;4;64;17678;LAN
client1;4;64;31741;LAN
client0;4;64;393044;LAN
client2;4;64;377926;LAN
client1;4;64;393505;LAN
client3;4;64;377406;LAN
client1;4;64;144002;LAN
client2;4;64;127863;LAN
client0;4;64;143144;LAN
client3;4;64;127796;LAN
client0;4;64;16191;LAN
client1;4;64;16628;LAN
client3;4;64;10392;LAN
client2;4;64;9754;LAN
client3;4;64;352114;LAN
client0;4;64;368038;LAN
client1;4;64;367027;LAN
client2;4;64;352491;LAN
client2;4;64;273411;LAN
client0;4;64;287436;LAN
client1;4;64;287436;LAN
client3;4;64;272965;LAN
client1;4;64;225305;LAN
client2;4;64;211350;LAN
client3;4;64;211032;LAN
